canonicalPrintingId,language,region,canonicalSetId,providerSetIds,collectorNumber,setTotal,providerCardIds,evidenceUsed,exactnessJustification,conflictFlags,auditClassification
pokemon|es-419|LATAM|set:6ce71fcadcd75782|102|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",102,159,"{""tcgdex"": ""sv09-102""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-102"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|103|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",103,159,"{""tcgdex"": ""sv09-103""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-103"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|104|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",104,159,"{""tcgdex"": ""sv09-104""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-104"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|105|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",105,159,"{""tcgdex"": ""sv09-105""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-105"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|106|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",106,159,"{""tcgdex"": ""sv09-106""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-106"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|107|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",107,159,"{""tcgdex"": ""sv09-107""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-107"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|108|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",108,159,"{""tcgdex"": ""sv09-108""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-108"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|109|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",109,159,"{""tcgdex"": ""sv09-109""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-109"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|10|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",010,159,"{""tcgdex"": ""sv09-010""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-010"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|110|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",110,159,"{""tcgdex"": ""sv09-110""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-110"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|111|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",111,159,"{""tcgdex"": ""sv09-111""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-111"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|112|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",112,159,"{""tcgdex"": ""sv09-112""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-112"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:6ce71fcadcd75782|113|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:sv09,"{""tcgdex"": ""sv09""}",113,159,"{""tcgdex"": ""sv09-113""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""sv09-113"", ""providerSetId"": ""sv09"", ""serieId"": ""sv"", ""serieName"": ""Escarlata y Púrpura"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|9|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",009,86,"{""tcgdex"": ""me04-009""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-009"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|99|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",099,86,"{""tcgdex"": ""me04-099""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-099"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|98|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",098,86,"{""tcgdex"": ""me04-098""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-098"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|97|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",097,86,"{""tcgdex"": ""me04-097""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-097"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|96|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",096,86,"{""tcgdex"": ""me04-096""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-096"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|95|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",095,86,"{""tcgdex"": ""me04-095""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-095"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|94|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",094,86,"{""tcgdex"": ""me04-094""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-094"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|93|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",093,86,"{""tcgdex"": ""me04-093""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-093"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|92|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",092,86,"{""tcgdex"": ""me04-092""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-092"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|91|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",091,86,"{""tcgdex"": ""me04-091""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-091"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|90|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",090,86,"{""tcgdex"": ""me04-090""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-090"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|8|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",008,86,"{""tcgdex"": ""me04-008""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-008"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|89|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",089,86,"{""tcgdex"": ""me04-089""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-089"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|88|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",088,86,"{""tcgdex"": ""me04-088""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-088"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:c3c0fd6cce62fa01|87|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me04,"{""tcgdex"": ""me04""}",087,86,"{""tcgdex"": ""me04-087""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-087"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|1|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",001,132,"{""tcgdex"": ""me01-001""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-001"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|10|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",010,132,"{""tcgdex"": ""me01-010""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-010"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|11|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",011,132,"{""tcgdex"": ""me01-011""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-011"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|12|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",012,132,"{""tcgdex"": ""me01-012""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-012"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|13|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",013,132,"{""tcgdex"": ""me01-013""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-013"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|14|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",014,132,"{""tcgdex"": ""me01-014""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-014"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|15|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",015,132,"{""tcgdex"": ""me01-015""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-015"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|16|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",016,132,"{""tcgdex"": ""me01-016""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-016"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|17|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",017,132,"{""tcgdex"": ""me01-017""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-017"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|es-419|LATAM|set:807c1c725086db62|18|unspecified,es-419,LATAM,pokemon|es-419|LATAM|tcgdex:me01,"{""tcgdex"": ""me01""}",018,132,"{""tcgdex"": ""me01-018""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me01-018"", ""providerSetId"": ""me01"", ""serieId"": ""me"", ""serieName"": ""Megaevolución"", ""sourceLanguage"": ""es-mx""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
